zip,count,rate_10k,date
97068,128,452.2,2020-10-28
97070,198,944.8,2020-10-28
97071,1201,4169.7,2020-10-28
97078,322,1502.5,2020-10-28
97080,694,1697.3,2020-10-28
97086,300,1153.4,2020-10-28
97089,129,1076.3,2020-10-28
97101,32,843.4,2020-10-28
97103,83,492.3,2020-10-28
97106,35,769.2,2020-10-28
97107,-1,-1,2020-10-28
97110,-1,-1,2020-10-28
97111,19,602,2020-10-28
97112,0,0,2020-10-28
97113,373,2635.1,2020-10-28
97114,61,1281,2020-10-28
97115,35,845.6,2020-10-28
97116,395,1638.7,2020-10-28
97119,26,588.2,2020-10-28
97121,12,867.7,2020-10-28
97123,756,1697.5,2020-10-28
97124,470,972.1,2020-10-28
97127,39,1042.8,2020-10-28
97128,521,1441.6,2020-10-28
97131,-1,-1,2020-10-28
97132,226,799.2,2020-10-28
97133,15,375,2020-10-28
97136,-1,-1,2020-10-28
97137,-1,-1,2020-10-28
97138,31,309.4,2020-10-28
97140,114,485.6,2020-10-28
97141,43,327.2,2020-10-28
97146,92,1558,2020-10-28
97148,22,645.9,2020-10-28
97201,101,652.3,2020-10-28
97202,201,518.5,2020-10-28
97203,405,1304.7,2020-10-28
97204,11,1061.8,2020-10-28
97205,31,403.2,2020-10-28
97206,379,796.3,2020-10-28
97209,170,1137.1,2020-10-28
97210,55,505.2,2020-10-28
97211,244,780.7,2020-10-28
97212,117,485,2020-10-28
97213,182,622.9,2020-10-28
97214,171,718.1,2020-10-28
97215,126,769.5,2020-10-28
97216,222,1423.6,2020-10-28
97217,252,801.6,2020-10-28
97218,236,1620.8,2020-10-28
97219,238,614.8,2020-10-28
97220,436,1530.1,2020-10-28
97221,67,576.1,2020-10-28
97222,285,814.8,2020-10-28
97223,346,740.9,2020-10-28
97224,239,767.9,2020-10-28
97225,177,732.1,2020-10-28
97227,43,1117.8,2020-10-28
97229,310,532.5,2020-10-28
97230,679,1708.1,2020-10-28
97231,22,514,2020-10-28
97232,64,557.9,2020-10-28
97233,1110,2819.6,2020-10-28
97236,949,2575.2,2020-10-28
97239,105,742,2020-10-28
97266,493,1480.5,2020-10-28
97267,253,820.4,2020-10-28
97301,1008,1883.5,2020-10-28
97302,303,816,2020-10-28
97303,548,1417.4,2020-10-28
97304,359,1261.7,2020-10-28
97305,1010,2513.9,2020-10-28
97306,318,1162.3,2020-10-28
97317,382,1568.5,2020-10-28
97321,177,710,2020-10-28
97322,281,825.5,2020-10-28
97324,-1,-1,2020-10-28
97325,52,786.2,2020-10-28
97327,-1,-1,2020-10-28
97330,209,504,2020-10-28
97331,29,1204.3,2020-10-28
97333,95,444.4,2020-10-28
97338,78,389.1,2020-10-28
97341,-1,-1,2020-10-28
97344,-1,-1,2020-10-28
97347,10,532.5,2020-10-28
97348,-1,-1,2020-10-28
97351,114,1106,2020-10-28
97352,27,481.8,2020-10-28
97355,192,671,2020-10-28
97358,-1,-1,2020-10-28
97360,-1,-1,2020-10-28
97361,84,746.1,2020-10-28
97362,74,1705.9,2020-10-28
97365,328,3052.9,2020-10-28
97366,10,684.9,2020-10-28
97367,97,1030.2,2020-10-28
97368,-1,-1,2020-10-28
97370,51,616.6,2020-10-28
97374,30,569.7,2020-10-28
97375,16,1278,2020-10-28
97376,-1,-1,2020-10-28
97378,32,360.3,2020-10-28
97380,13,530.8,2020-10-28
97381,156,1060.4,2020-10-28
97383,95,990.9,2020-10-28
97385,28,859.7,2020-10-28
97386,42,309.6,2020-10-28
97389,15,895,2020-10-28
97391,28,524,2020-10-28
97392,50,963.2,2020-10-28
97394,10,215.4,2020-10-28
97396,10,317.1,2020-10-28
97401,513,1266,2020-10-28
97402,346,687.3,2020-10-28
97403,160,1376.7,2020-10-28
97404,204,632.5,2020-10-28
97405,141,315.8,2020-10-28
97408,86,734.4,2020-10-28
97411,-1,-1,2020-10-28
97415,45,320.3,2020-10-28
97417,-1,-1,2020-10-28
97419,-1,-1,2020-10-28
97420,131,476.8,2020-10-28
97423,16,235,2020-10-28
97424,71,403.5,2020-10-28
97426,33,339.6,2020-10-28
97431,-1,-1,2020-10-28
97435,-1,-1,2020-10-28
97437,-1,-1,2020-10-28
97438,-1,-1,2020-10-28
97439,31,216.1,2020-10-28
97442,-1,-1,2020-10-28
97443,-1,-1,2020-10-28
97444,-1,-1,2020-10-28
97446,51,1059.9,2020-10-28
97448,49,400.2,2020-10-28
97449,-1,-1,2020-10-28
97452,-1,-1,2020-10-28
97454,-1,-1,2020-10-28
97455,17,669.8,2020-10-28
97456,13,435.5,2020-10-28
97457,43,421.2,2020-10-28
97458,-1,-1,2020-10-28
97459,76,539.2,2020-10-28
97462,16,406.3,2020-10-28
97463,13,335.3,2020-10-28
97465,-1,-1,2020-10-28
97467,-1,-1,2020-10-28
97469,-1,-1,2020-10-28
97470,65,325.2,2020-10-28
97471,91,312.7,2020-10-28
97477,207,561.4,2020-10-28
97478,238,643.1,2020-10-28
97479,54,568.1,2020-10-28
97487,48,568.1,2020-10-28
97488,-1,-1,2020-10-28
97495,-1,-1,2020-10-28
97496,17,222.7,2020-10-28
97497,0,0,2020-10-28
97498,-1,-1,2020-10-28
97499,-1,-1,2020-10-28
97501,582,1381.9,2020-10-28
97502,181,653.6,2020-10-28
97503,207,1966.2,2020-10-28
97504,340,765,2020-10-28
97520,96,392.3,2020-10-28
97523,15,239.5,2020-10-28
97524,98,677.8,2020-10-28
97525,24,521.6,2020-10-28
97526,110,321.6,2020-10-28
97527,105,311.5,2020-10-28
97530,25,361.5,2020-10-28
97532,-1,-1,2020-10-28
97535,34,673.7,2020-10-28
97537,24,346.9,2020-10-28
97538,-1,-1,2020-10-28
97539,-1,-1,2020-10-28
97540,54,681,2020-10-28
97541,-1,-1,2020-10-28
97544,0,0,2020-10-28
97601,141,627.8,2020-10-28
97603,190,643.5,2020-10-28
97623,-1,-1,2020-10-28
97624,30,857.1,2020-10-28
97630,33,647.6,2020-10-28
97632,-1,-1,2020-10-28
97633,13,955.2,2020-10-28
97641,-1,-1,2020-10-28
97701,291,493.3,2020-10-28
97702,339,835.3,2020-10-28
97703,172,518.3,2020-10-28
97707,13,223.6,2020-10-28
97708,-1,-1,2020-10-28
97720,11,242.8,2020-10-28
97734,31,1112.7,2020-10-28
97738,10,515.2,2020-10-28
97739,25,226.9,2020-10-28
97741,212,1779.7,2020-10-28
97753,-1,-1,2020-10-28
97754,101,543.8,2020-10-28
97756,225,670.6,2020-10-28
97759,36,572,2020-10-28
97760,36,532.8,2020-10-28
97761,343,8603,2020-10-28
97801,778,3615.1,2020-10-28
97813,11,844.9,2020-10-28
97814,109,880.3,2020-10-28
97818,377,9064.7,2020-10-28
97820,-1,-1,2020-10-28
97824,11,662.3,2020-10-28
97826,28,2580.6,2020-10-28
97827,23,875.2,2020-10-28
97828,18,576.2,2020-10-28
97836,12,605.1,2020-10-28
97838,1654,6525.7,2020-10-28
97844,143,3757.2,2020-10-28
97845,-1,-1,2020-10-28
97846,10,528.8,2020-10-28
97850,399,2353.3,2020-10-28
97862,177,1517.2,2020-10-28
97865,-1,-1,2020-10-28
97868,28,1406.3,2020-10-28
97869,-1,-1,2020-10-28
97875,137,5249,2020-10-28
97882,506,6520.6,2020-10-28
97883,11,444.8,2020-10-28
97885,15,1084.6,2020-10-28
97886,14,1228.1,2020-10-28
97913,320,5789.8,2020-10-28
97914,1406,7321,2020-10-28
97918,151,3328.2,2020-10-28
97002,-1,-1,2020-05-12
97003,26,10,2020-05-12
97004,-1,-1,2020-05-12
97005,28,11.2,2020-05-12
97006,45,7.1,2020-05-12
97007,38,5.7,2020-05-12
97008,15,5.2,2020-05-12
97009,-1,-1,2020-05-12
97013,29,12.8,2020-05-12
97014,-1,-1,2020-05-12
97015,18,9.2,2020-05-12
97016,0,0,2020-05-12
97017,0,0,2020-05-12
97018,0,0,2020-05-12
97019,-1,-1,2020-05-12
97021,0,0,2020-05-12
97022,0,0,2020-05-12
97023,-1,-1,2020-05-12
97024,28,27.3,2020-05-12
97026,38,99.6,2020-05-12
97027,-1,-1,2020-05-12
97030,83,22.6,2020-05-12
97031,-1,-1,2020-05-12
97032,18,35.7,2020-05-12
97034,-1,-1,2020-05-12
97035,-1,-1,2020-05-12
97038,28,18.5,2020-05-12
97040,0,0,2020-05-12
97041,-1,-1,2020-05-12
97042,-1,-1,2020-05-12
97045,23,4.5,2020-05-12
97048,-1,-1,2020-05-12
97049,0,0,2020-05-12
97051,-1,-1,2020-05-12
97053,-1,-1,2020-05-12
97054,0,0,2020-05-12
97055,16,9.2,2020-05-12
97056,-1,-1,2020-05-12
97058,14,7.1,2020-05-12
97060,35,16.5,2020-05-12
97062,21,7.7,2020-05-12
97063,0,0,2020-05-12
97064,0,0,2020-05-12
97067,0,0,2020-05-12
97068,-1,-1,2020-05-12
97070,16,7.6,2020-05-12
97071,174,60.4,2020-05-12
97078,33,15.4,2020-05-12
97080,60,14.7,2020-05-12
97086,28,10.8,2020-05-12
97089,-1,-1,2020-05-12
97101,-1,-1,2020-05-12
97103,18,10.7,2020-05-12
97106,-1,-1,2020-05-12
97107,0,0,2020-05-12
97110,0,0,2020-05-12
97111,0,0,2020-05-12
97112,0,0,2020-05-12
97113,40,28.3,2020-05-12
97114,-1,-1,2020-05-12
97115,-1,-1,2020-05-12
97116,64,26.6,2020-05-12
97119,-1,-1,2020-05-12
97121,-1,-1,2020-05-12
97123,89,20,2020-05-12
97124,44,9.1,2020-05-12
97127,-1,-1,2020-05-12
97128,12,3.3,2020-05-12
97131,-1,-1,2020-05-12
97132,26,9.2,2020-05-12
97133,-1,-1,2020-05-12
97136,0,0,2020-05-12
97137,0,0,2020-05-12
97138,-1,-1,2020-05-12
97140,14,6,2020-05-12
97141,-1,-1,2020-05-12
97146,-1,-1,2020-05-12
97148,0,0,2020-05-12
97201,-1,-1,2020-05-12
97202,17,4.4,2020-05-12
97203,27,8.7,2020-05-12
97204,-1,-1,2020-05-12
97205,-1,-1,2020-05-12
97206,29,6.1,2020-05-12
97209,12,8,2020-05-12
97210,-1,-1,2020-05-12
97211,17,5.4,2020-05-12
97212,-1,-1,2020-05-12
97213,33,11.3,2020-05-12
97214,39,16.4,2020-05-12
97215,-1,-1,2020-05-12
97216,10,6.4,2020-05-12
97217,26,8.3,2020-05-12
97218,13,8.9,2020-05-12
97219,26,6.7,2020-05-12
97220,43,15.1,2020-05-12
97221,-1,-1,2020-05-12
97222,26,7.4,2020-05-12
97223,42,9,2020-05-12
97224,23,7.4,2020-05-12
97225,22,9.1,2020-05-12
97227,-1,-1,2020-05-12
97229,31,5.3,2020-05-12
97230,58,14.6,2020-05-12
97231,-1,-1,2020-05-12
97232,-1,-1,2020-05-12
97233,70,17.8,2020-05-12
97236,172,46.7,2020-05-12
97239,-1,-1,2020-05-12
97257,-1,-1,2020-05-12
97266,33,9.9,2020-05-12
97267,23,7.5,2020-05-12
97282,-1,-1,2020-05-12
97292,-1,-1,2020-05-12
97301,69,12.9,2020-05-12
97302,37,10,2020-05-12
97303,70,18.1,2020-05-12
97304,63,22.1,2020-05-12
97305,71,17.7,2020-05-12
97306,26,9.5,2020-05-12
97307,-1,-1,2020-05-12
97313,-1,-1,2020-05-12
97317,44,18.1,2020-05-12
97321,23,9.2,2020-05-12
97322,35,10.3,2020-05-12
97324,0,0,2020-05-12
97325,-1,-1,2020-05-12
97327,-1,-1,2020-05-12
97330,36,8.7,2020-05-12
97331,-1,-1,2020-05-12
97333,-1,-1,2020-05-12
97338,-1,-1,2020-05-12
97341,-1,-1,2020-05-12
97344,0,0,2020-05-12
97347,-1,-1,2020-05-12
97348,-1,-1,2020-05-12
97351,-1,-1,2020-05-12
97352,-1,-1,2020-05-12
97355,36,12.6,2020-05-12
97358,0,0,2020-05-12
97360,-1,-1,2020-05-12
97361,-1,-1,2020-05-12
97362,12,27.7,2020-05-12
97365,-1,-1,2020-05-12
97366,0,0,2020-05-12
97367,-1,-1,2020-05-12
97368,0,0,2020-05-12
97370,-1,-1,2020-05-12
97374,-1,-1,2020-05-12
97375,-1,-1,2020-05-12
97376,0,0,2020-05-12
97378,0,0,2020-05-12
97380,0,0,2020-05-12
97381,29,19.7,2020-05-12
97383,14,14.6,2020-05-12
97385,14,43,2020-05-12
97386,-1,-1,2020-05-12
97389,-1,-1,2020-05-12
97391,0,0,2020-05-12
97392,-1,-1,2020-05-12
97394,0,0,2020-05-12
97396,-1,-1,2020-05-12
97401,-1,-1,2020-05-12
97402,19,3.8,2020-05-12
97403,0,0,2020-05-12
97404,-1,-1,2020-05-12
97405,10,2.2,2020-05-12
97408,-1,-1,2020-05-12
97411,0,0,2020-05-12
97415,-1,-1,2020-05-12
97417,-1,-1,2020-05-12
97419,0,0,2020-05-12
97420,-1,-1,2020-05-12
97423,0,0,2020-05-12
97424,-1,-1,2020-05-12
97426,-1,-1,2020-05-12
97431,0,0,2020-05-12
97435,0,0,2020-05-12
97437,0,0,2020-05-12
97438,0,0,2020-05-12
97439,0,0,2020-05-12
97442,0,0,2020-05-12
97443,0,0,2020-05-12
97444,-1,-1,2020-05-12
97446,0,0,2020-05-12
97448,-1,-1,2020-05-12
97449,0,0,2020-05-12
97452,0,0,2020-05-12
97454,0,0,2020-05-12
97455,0,0,2020-05-12
97456,0,0,2020-05-12
97457,-1,-1,2020-05-12
97458,0,0,2020-05-12
97459,26,18.4,2020-05-12
97462,-1,-1,2020-05-12
97463,0,0,2020-05-12
97465,0,0,2020-05-12
97467,-1,-1,2020-05-12
97469,-1,-1,2020-05-12
97470,-1,-1,2020-05-12
97471,-1,-1,2020-05-12
97477,-1,-1,2020-05-12
97478,-1,-1,2020-05-12
97479,-1,-1,2020-05-12
97487,-1,-1,2020-05-12
97488,0,0,2020-05-12
97495,-1,-1,2020-05-12
97496,-1,-1,2020-05-12
97497,0,0,2020-05-12
97498,0,0,2020-05-12
97499,0,0,2020-05-12
97501,-1,-1,2020-05-12
97502,13,4.7,2020-05-12
97503,-1,-1,2020-05-12
97504,12,2.7,2020-05-12
97520,10,4.1,2020-05-12
97523,-1,-1,2020-05-12
97524,-1,-1,2020-05-12
97525,0,0,2020-05-12
97526,12,3.5,2020-05-12
97527,-1,-1,2020-05-12
97528,-1,-1,2020-05-12
97530,0,0,2020-05-12
97532,0,0,2020-05-12
97535,0,0,2020-05-12
97537,0,0,2020-05-12
97538,0,0,2020-05-12
97539,0,0,2020-05-12
97540,-1,-1,2020-05-12
97541,0,0,2020-05-12
97544,0,0,2020-05-12
97601,14,6.2,2020-05-12
97603,18,6.1,2020-05-12
97623,0,0,2020-05-12
97624,-1,-1,2020-05-12
97630,0,0,2020-05-12
97632,-1,-1,2020-05-12
97633,-1,-1,2020-05-12
97641,0,0,2020-05-12
97701,33,5.6,2020-05-12
97702,24,5.9,2020-05-12
97703,13,3.9,2020-05-12
97707,-1,-1,2020-05-12
97708,-1,-1,2020-05-12
97720,-1,-1,2020-05-12
97734,-1,-1,2020-05-12
97738,0,0,2020-05-12
97739,0,0,2020-05-12
97741,-1,-1,2020-05-12
97753,0,0,2020-05-12
97754,-1,-1,2020-05-12
97756,10,3,2020-05-12
97759,0,0,2020-05-12
97760,-1,-1,2020-05-12
97761,17,42.6,2020-05-12
97801,-1,-1,2020-05-12
97813,-1,-1,2020-05-12
97814,-1,-1,2020-05-12
97818,11,26.4,2020-05-12
97820,0,0,2020-05-12
97824,0,0,2020-05-12
97826,0,0,2020-05-12
97827,0,0,2020-05-12
97828,0,0,2020-05-12
97836,-1,-1,2020-05-12
97838,43,17,2020-05-12
97844,0,0,2020-05-12
97845,-1,-1,2020-05-12
97846,0,0,2020-05-12
97850,-1,-1,2020-05-12
97862,-1,-1,2020-05-12
97865,0,0,2020-05-12
97868,-1,-1,2020-05-12
97869,0,0,2020-05-12
97875,-1,-1,2020-05-12
97882,17,21.9,2020-05-12
97883,0,0,2020-05-12
97885,0,0,2020-05-12
97886,-1,-1,2020-05-12
97913,-1,-1,2020-05-12
97914,11,5.7,2020-05-12
97918,-1,-1,2020-05-12
97002,-1,-1,2020-05-19
97003,26,10,2020-05-19
97004,-1,-1,2020-05-19
97005,33,13.2,2020-05-19
97006,48,7.6,2020-05-19
97007,46,6.9,2020-05-19
97008,16,5.5,2020-05-19
97009,-1,-1,2020-05-19
97013,29,12.8,2020-05-19
97014,-1,-1,2020-05-19
97015,18,9.2,2020-05-19
97016,0,0,2020-05-19
97017,-1,-1,2020-05-19
97018,0,0,2020-05-19
97019,-1,-1,2020-05-19
97021,0,0,2020-05-19
97022,0,0,2020-05-19
97023,-1,-1,2020-05-19
97024,31,30.3,2020-05-19
97026,43,112.7,2020-05-19
97027,-1,-1,2020-05-19
97030,84,22.9,2020-05-19
97031,-1,-1,2020-05-19
97032,21,41.6,2020-05-19
97034,-1,-1,2020-05-19
97035,-1,-1,2020-05-19
97038,32,21.2,2020-05-19
97040,0,0,2020-05-19
97041,-1,-1,2020-05-19
97042,-1,-1,2020-05-19
97045,23,4.5,2020-05-19
97048,-1,-1,2020-05-19
97049,0,0,2020-05-19
97051,-1,-1,2020-05-19
97053,-1,-1,2020-05-19
97054,0,0,2020-05-19
97055,16,9.2,2020-05-19
97056,-1,-1,2020-05-19
97058,17,8.6,2020-05-19
97060,38,17.9,2020-05-19
97062,24,8.7,2020-05-19
97063,0,0,2020-05-19
97064,-1,-1,2020-05-19
97067,0,0,2020-05-19
97068,10,3.5,2020-05-19
97070,16,7.6,2020-05-19
97071,193,67,2020-05-19
97078,36,16.8,2020-05-19
97080,66,16.1,2020-05-19
97086,29,11.1,2020-05-19
97089,-1,-1,2020-05-19
97101,-1,-1,2020-05-19
97103,19,11.3,2020-05-19
97106,-1,-1,2020-05-19
97107,0,0,2020-05-19
97110,0,0,2020-05-19
97111,0,0,2020-05-19
97112,0,0,2020-05-19
97113,46,32.5,2020-05-19
97114,-1,-1,2020-05-19
97115,-1,-1,2020-05-19
97116,67,27.8,2020-05-19
97119,-1,-1,2020-05-19
97121,-1,-1,2020-05-19
97123,95,21.3,2020-05-19
97124,46,9.5,2020-05-19
97127,-1,-1,2020-05-19
97128,16,4.4,2020-05-19
97131,-1,-1,2020-05-19
97132,28,9.9,2020-05-19
97133,-1,-1,2020-05-19
97136,0,0,2020-05-19
97137,-1,-1,2020-05-19
97138,-1,-1,2020-05-19
97140,16,6.8,2020-05-19
97141,-1,-1,2020-05-19
97146,-1,-1,2020-05-19
97148,0,0,2020-05-19
97201,-1,-1,2020-05-19
97202,20,5.2,2020-05-19
97203,39,12.6,2020-05-19
97204,-1,-1,2020-05-19
97205,-1,-1,2020-05-19
97206,35,7.4,2020-05-19
97209,14,9.4,2020-05-19
97210,-1,-1,2020-05-19
97211,21,6.7,2020-05-19
97212,-1,-1,2020-05-19
97213,34,11.6,2020-05-19
97214,41,17.2,2020-05-19
97215,-1,-1,2020-05-19
97216,11,7.1,2020-05-19
97217,26,8.3,2020-05-19
97218,13,8.9,2020-05-19
97219,28,7.2,2020-05-19
97220,44,15.4,2020-05-19
97221,-1,-1,2020-05-19
97222,34,9.7,2020-05-19
97223,47,10.1,2020-05-19
97224,25,8,2020-05-19
97225,22,9.1,2020-05-19
97227,-1,-1,2020-05-19
97229,31,5.3,2020-05-19
97230,73,18.4,2020-05-19
97231,-1,-1,2020-05-19
97232,-1,-1,2020-05-19
97233,84,21.3,2020-05-19
97236,181,49.1,2020-05-19
97239,-1,-1,2020-05-19
97266,35,10.5,2020-05-19
97267,23,7.5,2020-05-19
97301,81,15.1,2020-05-19
97302,44,11.8,2020-05-19
97303,76,19.7,2020-05-19
97304,69,24.2,2020-05-19
97305,80,19.9,2020-05-19
97306,34,12.4,2020-05-19
97317,51,20.9,2020-05-19
97321,29,11.6,2020-05-19
97322,38,11.2,2020-05-19
97324,0,0,2020-05-19
97325,10,15.1,2020-05-19
97327,-1,-1,2020-05-19
97330,38,9.2,2020-05-19
97331,-1,-1,2020-05-19
97333,-1,-1,2020-05-19
97338,-1,-1,2020-05-19
97341,-1,-1,2020-05-19
97344,0,0,2020-05-19
97347,-1,-1,2020-05-19
97348,-1,-1,2020-05-19
97351,-1,-1,2020-05-19
97352,-1,-1,2020-05-19
97355,37,12.9,2020-05-19
97358,0,0,2020-05-19
97360,-1,-1,2020-05-19
97361,-1,-1,2020-05-19
97362,14,32.3,2020-05-19
97365,-1,-1,2020-05-19
97366,0,0,2020-05-19
97367,-1,-1,2020-05-19
97368,0,0,2020-05-19
97370,-1,-1,2020-05-19
97374,-1,-1,2020-05-19
97375,-1,-1,2020-05-19
97376,0,0,2020-05-19
97378,0,0,2020-05-19
97380,0,0,2020-05-19
97381,33,22.4,2020-05-19
97383,16,16.7,2020-05-19
97385,14,43,2020-05-19
97386,-1,-1,2020-05-19
97389,-1,-1,2020-05-19
97391,0,0,2020-05-19
97392,-1,-1,2020-05-19
97394,-1,-1,2020-05-19
97396,-1,-1,2020-05-19
97401,11,2.7,2020-05-19
97402,20,4,2020-05-19
97403,0,0,2020-05-19
97404,-1,-1,2020-05-19
97405,10,2.2,2020-05-19
97408,-1,-1,2020-05-19
97411,0,0,2020-05-19
97415,-1,-1,2020-05-19
97417,-1,-1,2020-05-19
97419,0,0,2020-05-19
97420,-1,-1,2020-05-19
97423,0,0,2020-05-19
97424,-1,-1,2020-05-19
97426,-1,-1,2020-05-19
97431,0,0,2020-05-19
97435,0,0,2020-05-19
97437,0,0,2020-05-19
97438,0,0,2020-05-19
97439,0,0,2020-05-19
97442,0,0,2020-05-19
97443,0,0,2020-05-19
97444,-1,-1,2020-05-19
97446,0,0,2020-05-19
97448,-1,-1,2020-05-19
97449,0,0,2020-05-19
97452,0,0,2020-05-19
97454,0,0,2020-05-19
97455,0,0,2020-05-19
97456,0,0,2020-05-19
97457,-1,-1,2020-05-19
97458,0,0,2020-05-19
97459,26,18.4,2020-05-19
97462,-1,-1,2020-05-19
97463,0,0,2020-05-19
97465,0,0,2020-05-19
97467,-1,-1,2020-05-19
97469,-1,-1,2020-05-19
97470,-1,-1,2020-05-19
97471,-1,-1,2020-05-19
97477,-1,-1,2020-05-19
97478,-1,-1,2020-05-19
97479,-1,-1,2020-05-19
97487,-1,-1,2020-05-19
97488,0,0,2020-05-19
97495,-1,-1,2020-05-19
97496,-1,-1,2020-05-19
97497,0,0,2020-05-19
97498,0,0,2020-05-19
97499,0,0,2020-05-19
97501,-1,-1,2020-05-19
97502,13,4.7,2020-05-19
97503,-1,-1,2020-05-19
97504,12,2.7,2020-05-19
97520,10,4.1,2020-05-19
97523,-1,-1,2020-05-19
97524,-1,-1,2020-05-19
97525,0,0,2020-05-19
97526,12,3.5,2020-05-19
97527,-1,-1,2020-05-19
97530,0,0,2020-05-19
97532,0,0,2020-05-19
97535,-1,-1,2020-05-19
97537,0,0,2020-05-19
97538,0,0,2020-05-19
97539,0,0,2020-05-19
97540,-1,-1,2020-05-19
97541,0,0,2020-05-19
97544,0,0,2020-05-19
97601,14,6.2,2020-05-19
97603,18,6.1,2020-05-19
97623,0,0,2020-05-19
97624,-1,-1,2020-05-19
97630,0,0,2020-05-19
97632,-1,-1,2020-05-19
97633,-1,-1,2020-05-19
97641,0,0,2020-05-19
97701,35,5.9,2020-05-19
97702,25,6.2,2020-05-19
97703,14,4.2,2020-05-19
97707,-1,-1,2020-05-19
97720,-1,-1,2020-05-19
97734,-1,-1,2020-05-19
97738,0,0,2020-05-19
97739,0,0,2020-05-19
97741,-1,-1,2020-05-19
97753,0,0,2020-05-19
97754,-1,-1,2020-05-19
97756,18,5.4,2020-05-19
97759,0,0,2020-05-19
97760,-1,-1,2020-05-19
97761,17,42.6,2020-05-19
97801,-1,-1,2020-05-19
97813,-1,-1,2020-05-19
97814,-1,-1,2020-05-19
97818,11,26.4,2020-05-19
97820,0,0,2020-05-19
97824,0,0,2020-05-19
97826,0,0,2020-05-19
97827,0,0,2020-05-19
97828,0,0,2020-05-19
97836,-1,-1,2020-05-19
97838,49,19.3,2020-05-19
97844,0,0,2020-05-19
97845,-1,-1,2020-05-19
97846,0,0,2020-05-19
97850,-1,-1,2020-05-19
97862,11,9.4,2020-05-19
97865,0,0,2020-05-19
97868,-1,-1,2020-05-19
97869,0,0,2020-05-19
97875,-1,-1,2020-05-19
97882,17,21.9,2020-05-19
97883,0,0,2020-05-19
97885,0,0,2020-05-19
97886,-1,-1,2020-05-19
97913,-1,-1,2020-05-19
97914,15,7.8,2020-05-19
97918,-1,-1,2020-05-19
97002,-1,-1,2020-05-27
97003,31,12,2020-05-27
97004,-1,-1,2020-05-27
97005,34,13.7,2020-05-27
97006,49,7.8,2020-05-27
97007,49,7.3,2020-05-27
97008,17,5.9,2020-05-27
97009,-1,-1,2020-05-27
97013,30,13.2,2020-05-27
97014,-1,-1,2020-05-27
97015,18,9.2,2020-05-27
97016,0,0,2020-05-27
97017,-1,-1,2020-05-27
97018,0,0,2020-05-27
97019,-1,-1,2020-05-27
97021,0,0,2020-05-27
97022,0,0,2020-05-27
97023,-1,-1,2020-05-27
97024,33,32.2,2020-05-27
97026,46,120.6,2020-05-27
97027,-1,-1,2020-05-27
97030,85,23.2,2020-05-27
97031,-1,-1,2020-05-27
97032,24,47.6,2020-05-27
97034,-1,-1,2020-05-27
97035,-1,-1,2020-05-27
97038,32,21.2,2020-05-27
97040,0,0,2020-05-27
97041,-1,-1,2020-05-27
97042,-1,-1,2020-05-27
97045,24,4.7,2020-05-27
97048,-1,-1,2020-05-27
97049,0,0,2020-05-27
97051,-1,-1,2020-05-27
97053,-1,-1,2020-05-27
97054,0,0,2020-05-27
97055,16,9.2,2020-05-27
97056,-1,-1,2020-05-27
97058,17,8.6,2020-05-27
97060,39,18.4,2020-05-27
97062,31,11.3,2020-05-27
97063,0,0,2020-05-27
97064,-1,-1,2020-05-27
97067,0,0,2020-05-27
97068,10,3.5,2020-05-27
97070,19,9.1,2020-05-27
97071,202,70.1,2020-05-27
97078,39,18.2,2020-05-27
97080,78,19.1,2020-05-27
97086,29,11.1,2020-05-27
97089,10,8.3,2020-05-27
97101,-1,-1,2020-05-27
97103,23,13.6,2020-05-27
97106,-1,-1,2020-05-27
97107,0,0,2020-05-27
97110,0,0,2020-05-27
97111,0,0,2020-05-27
97112,0,0,2020-05-27
97113,51,36,2020-05-27
97114,-1,-1,2020-05-27
97115,-1,-1,2020-05-27
97116,81,33.6,2020-05-27
97119,-1,-1,2020-05-27
97121,-1,-1,2020-05-27
97123,102,22.9,2020-05-27
97124,53,11,2020-05-27
97127,-1,-1,2020-05-27
97128,19,5.3,2020-05-27
97131,-1,-1,2020-05-27
97132,29,10.3,2020-05-27
97133,-1,-1,2020-05-27
97136,0,0,2020-05-27
97137,0,0,2020-05-27
97138,-1,-1,2020-05-27
97140,19,8.1,2020-05-27
97141,-1,-1,2020-05-27
97146,13,22,2020-05-27
97148,0,0,2020-05-27
97201,13,8.4,2020-05-27
97202,22,5.7,2020-05-27
97203,45,14.5,2020-05-27
97204,-1,-1,2020-05-27
97205,-1,-1,2020-05-27
97206,35,7.4,2020-05-27
97209,14,9.4,2020-05-27
97210,-1,-1,2020-05-27
97211,22,7,2020-05-27
97212,-1,-1,2020-05-27
97213,35,12,2020-05-27
97214,43,18.1,2020-05-27
97215,10,6.1,2020-05-27
97216,11,7.1,2020-05-27
97217,32,10.2,2020-05-27
97218,12,8.2,2020-05-27
97219,31,8,2020-05-27
97220,45,15.8,2020-05-27
97221,-1,-1,2020-05-27
97222,37,10.6,2020-05-27
97223,49,10.5,2020-05-27
97224,26,8.4,2020-05-27
97225,22,9.1,2020-05-27
97227,-1,-1,2020-05-27
97229,33,5.7,2020-05-27
97230,78,19.6,2020-05-27
97231,-1,-1,2020-05-27
97232,-1,-1,2020-05-27
97233,87,22.1,2020-05-27
97236,183,49.7,2020-05-27
