zip,count,new_rate_10k,date,zipcode,name,state_abbrev,area,totpop_cy,medhinc_cy
97220,6,20.004,2020-06-03,97220,Portland,OR,7.68595224493517,33340,53408
97006,4,17.916,2020-06-03,97006,Beaverton,OR,6.96620870101866,44790,78544
97116,6,17.3898,2020-06-03,97116,"Forest Grove",OR,68.8593418357364,28983,62657
97222,4,14.9012,2020-06-03,97222,Portland,OR,8.77269824640158,37253,58020
97007,3,14.5518,2020-06-03,97007,Beaverton,OR,17.7854705085801,48506,100221
97080,3,13.8375,2020-06-03,97080,Gresham,OR,22.5367931854277,46125,75213
97113,9,13.6638,2020-06-03,97113,Cornelius,OR,33.7133882926189,15182,62923
97058,6,12.7236,2020-06-03,97058,"The Dalles",OR,336.440385431871,21206,51778
97013,5,12.6765,2020-06-03,97013,Canby,OR,60.3126390462049,25353,76479
97003,4,12.646,2020-06-03,97003,Beaverton,OR,4.5660289468645,31615,72734
97219,3,12.4884,2020-06-03,97219,Portland,OR,11.7849159790826,41628,100306
97302,3,12.237,2020-06-03,97302,Salem,OR,24.242351044718,40790,64161
97128,3,11.8716,2020-06-03,97128,Mcminnville,OR,117.481372378274,39572,54784
97045,2,11.3616,2020-06-03,97045,"Oregon City",OR,86.8540690401142,56808,80390
97217,3,10.8633,2020-06-03,97217,Portland,OR,10.6222520893604,36211,69277
97223,2,10.2456,2020-06-03,97223,Portland,OR,10.9526555550035,51228,83752
97304,3,9.5505,2020-06-03,97304,Salem,OR,61.7361312641532,31835,66749
97213,3,9.471,2020-06-03,97213,Portland,OR,3.97752784955941,31570,73860
97401,2,9.1682,2020-06-03,97401,Eugene,OR,9.37509235079675,45841,37586
97306,3,9.1173,2020-06-03,97306,Salem,OR,33.1631468359043,30391,75599
97062,3,9.0021,2020-06-03,97062,Tualatin,OR,14.7521473141031,30007,86250
97202,2,8.6046,2020-06-03,97202,Portland,OR,6.45230355394679,43023,71733
97701,2,8.0204,2020-06-03,97701,Bend,OR,333.335024057135,40102,60820
97070,3,7.5933,2020-06-03,97070,Wilsonville,OR,18.7799103406834,25311,80835
97216,4,6.962,2020-06-03,97216,Portland,OR,2.49739773221441,17405,50559
97211,2,6.817,2020-06-03,97211,Portland,OR,6.68439653946473,34085,80640
97267,2,6.5312,2020-06-03,97267,Portland,OR,7.58717075062981,32656,71640
97124,1,5.4765,2020-06-03,97124,Hillsboro,OR,44.7373082281095,54765,88896
97838,2,5.2818,2020-06-03,97838,Hermiston,OR,149.909098157205,26409,53832
97317,2,5.2328,2020-06-03,97317,Salem,OR,54.4089265038736,26164,59502
97601,2,4.7164,2020-06-03,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97761,14,4.263,2020-06-03,97761,"Warm Springs",OR,475.68087955937,3045,49387
97303,1,4.2546,2020-06-03,97303,Salem,OR,23.5161318208895,42546,61298
97030,1,4.0367,2020-06-03,97030,Gresham,OR,7.21237632695326,40367,52440
97914,2,3.8776,2020-06-03,97914,Ontario,OR,200.505792931874,19388,37363
97322,1,3.7145,2020-06-03,97322,Albany,OR,66.1532586379949,37145,49169
97526,1,3.6281,2020-06-03,97526,"Grants Pass",OR,243.846756990657,36281,48330
97132,1,3.1379,2020-06-03,97132,Newberg,OR,63.2182799357448,31379,71141
97355,1,3.1285,2020-06-03,97355,Lebanon,OR,210.670447169973,31285,51381
97603,1,3.1146,2020-06-03,97603,"Klamath Falls",OR,350.172343989018,31146,44512
97068,1,3.0486,2020-06-03,97068,"West Linn",OR,23.7339287314379,30486,114441
97008,1,3.0336,2020-06-03,97008,Beaverton,OR,5.17317267762446,30336,71986
97502,1,2.9656,2020-06-03,97502,"Central Point",OR,82.2044501335604,29656,55522
97005,1,2.8309,2020-06-03,97005,Beaverton,OR,5.55325797447222,28309,54232
97078,1,2.5803,2020-06-03,97078,Beaverton,OR,7.45919366438412,25803,67159
97882,3,2.5665,2020-06-03,97882,Umatilla,OR,21.5603927785969,8555,51073
97862,2,2.313,2020-06-03,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97060,1,2.2075,2020-06-03,97060,Troutdale,OR,17.3397775572849,22075,70029
97383,2,2.0688,2020-06-03,97383,Stayton,OR,51.2844375073337,10344,55632
97209,1,2.0613,2020-06-03,97209,Portland,OR,1.05363360339782,20613,73208
97381,1,1.6663,2020-06-03,97381,Silverton,OR,174.570771341952,16663,71467
97032,2,1.0866,2020-06-03,97032,Hubbard,OR,18.9248526835487,5433,61752
97026,1,0.4153,2020-06-03,97026,Gervais,OR,38.6904693240725,4153,63861
97015,0,0.0,2020-06-03,97015,Clackamas,OR,8.93667288867039,22633,74846
97016,0,0.0,2020-06-03,97016,Clatskanie,OR,276.987220381071,6258,57303
97018,0,0.0,2020-06-03,97018,"Columbia City",OR,2.04488162679004,2153,60643
97021,0,0.0,2020-06-03,97021,Dufur,OR,347.081424871994,1416,58262
97022,0,0.0,2020-06-03,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97038,0,0.0,2020-06-03,97038,Molalla,OR,298.257087846743,17181,65790
97040,0,0.0,2020-06-03,97040,Mosier,OR,58.486696193266,1411,59364
97049,0,0.0,2020-06-03,97049,Rhododendron,OR,91.5863909633061,2251,72083
97054,0,0.0,2020-06-03,97054,"Deer Island",OR,42.3619066571837,1644,71903
97055,0,0.0,2020-06-03,97055,Sandy,OR,129.602002231481,19698,74114
97063,0,0.0,2020-06-03,97063,"Tygh Valley",OR,160.339533519498,1066,43224
97067,0,0.0,2020-06-03,97067,Welches,OR,27.8987792260179,2046,79013
97086,0,0.0,2020-06-03,97086,"Happy Valley",OR,10.1481203049254,32685,98590
97103,0,0.0,2020-06-03,97103,Astoria,OR,239.295466811066,18266,56160
97107,0,0.0,2020-06-03,97107,"Bay City",OR,24.3944110537478,1587,57057
97110,0,0.0,2020-06-03,97110,"Cannon Beach",OR,10.2355296015654,1713,59314
97111,0,0.0,2020-06-03,97111,Carlton,OR,39.6472672675319,3554,72753
97112,0,0.0,2020-06-03,97112,Cloverdale,OR,98.2490579434292,2263,51011
97136,0,0.0,2020-06-03,97136,"Rockaway Beach",OR,27.1921385575478,1895,39354
97140,0,0.0,2020-06-03,97140,Sherwood,OR,44.5113598348181,28791,103356
97146,0,0.0,2020-06-03,97146,Warrenton,OR,20.5480977205662,6424,56436
97148,0,0.0,2020-06-03,97148,Yamhill,OR,138.28332478265,3676,93310
97201,0,0.0,2020-06-03,97201,Portland,OR,1.91677186068537,17534,56236
97214,0,0.0,2020-06-03,97214,Portland,OR,2.85922795051223,28573,59244
97218,0,0.0,2020-06-03,97218,Portland,OR,10.933331212801,15828,59510
97224,0,0.0,2020-06-03,97224,Portland,OR,8.99561706980357,37413,78136
97225,0,0.0,2020-06-03,97225,Portland,OR,6.71961076398565,26086,89522
97229,0,0.0,2020-06-03,97229,Portland,OR,19.3911836373978,70680,119453
97321,0,0.0,2020-06-03,97321,Albany,OR,75.2305488907682,27837,68304
97324,0,0.0,2020-06-03,97324,Alsea,OR,196.401763638428,1212,58972
97325,0,0.0,2020-06-03,97325,Aumsville,OR,32.2191746485237,7403,66567
97330,0,0.0,2020-06-03,97330,Corvallis,OR,83.6455129006939,44576,54916
97344,0,0.0,2020-06-03,97344,"Falls City",OR,236.294473687324,1216,49123
97358,0,0.0,2020-06-03,97358,Lyons,OR,41.730801829922,2960,65701
97362,0,0.0,2020-06-03,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97366,0,0.0,2020-06-03,97366,"South Beach",OR,12.312478497354,1514,57443
97368,0,0.0,2020-06-03,97368,Otis,OR,37.8276026695793,3816,46429
97376,0,0.0,2020-06-03,97376,"Seal Rock",OR,62.7021658087819,1707,46445
97385,0,0.0,2020-06-03,97385,Sublimity,OR,33.2346763206548,3527,67784
97391,0,0.0,2020-06-03,97391,Toledo,OR,82.3830264263315,6040,52634
97402,0,0.0,2020-06-03,97402,Eugene,OR,86.7558635149065,54883,44970
97403,0,0.0,2020-06-03,97403,Eugene,OR,4.03051016642778,12701,48779
97405,0,0.0,2020-06-03,97405,Eugene,OR,112.221940186477,47657,66133
97411,0,0.0,2020-06-03,97411,Bandon,OR,136.503974691971,7906,35720
97419,0,0.0,2020-06-03,97419,Cheshire,OR,31.1848309442258,1186,63300
97423,0,0.0,2020-06-03,97423,Coquille,OR,112.685711575054,6854,39358
97431,0,0.0,2020-06-03,97431,Dexter,OR,93.9206749186528,3005,68076
97435,0,0.0,2020-06-03,97435,Drain,OR,225.132961369654,2360,46710
97437,0,0.0,2020-06-03,97437,Elmira,OR,24.3430287863244,3035,59021
97438,0,0.0,2020-06-03,97438,"Fall Creek",OR,272.844239917572,1413,63230
97442,0,0.0,2020-06-03,97442,Glendale,OR,350.806425641259,2491,46523
97443,0,0.0,2020-06-03,97443,Glide,OR,921.051339479172,2614,57841
97446,0,0.0,2020-06-03,97446,Harrisburg,OR,115.495174608374,5291,59823
97449,0,0.0,2020-06-03,97449,Lakeside,OR,45.6042610563694,2029,39372
97452,0,0.0,2020-06-03,97452,Lowell,OR,29.8186964368451,1661,58503
97454,0,0.0,2020-06-03,97454,Marcola,OR,84.9298153714012,1527,72283
97455,0,0.0,2020-06-03,97455,"Pleasant Hill",OR,19.487804391789,2332,72818
97456,0,0.0,2020-06-03,97456,Monroe,OR,104.731561713054,3122,59770
97458,0,0.0,2020-06-03,97458,"Myrtle Point",OR,527.055225251448,4774,42761
97459,0,0.0,2020-06-03,97459,"North Bend",OR,317.289280830006,14881,45092
97463,0,0.0,2020-06-03,97463,Oakridge,OR,1108.31774477111,4347,40287
97465,0,0.0,2020-06-03,97465,"Port Orford",OR,117.807090831625,2344,34346
97488,0,0.0,2020-06-03,97488,Vida,OR,206.094047026803,1150,56463
97497,0,0.0,2020-06-03,97497,"Wolf Creek",OR,103.544759378236,1592,44954
97498,0,0.0,2020-06-03,97498,Yachats,OR,95.4877107311338,1977,44404
97499,0,0.0,2020-06-03,97499,Yoncalla,OR,128.918210235637,2037,45827
97504,0,0.0,2020-06-03,97504,Medford,OR,51.2395277919682,49028,56873
97520,0,0.0,2020-06-03,97520,Ashland,OR,650.448522966211,27164,57290
97525,0,0.0,2020-06-03,97525,"Gold Hill",OR,121.333049774043,5268,50465
97530,0,0.0,2020-06-03,97530,Jacksonville,OR,417.319009797209,7965,60279
97532,0,0.0,2020-06-03,97532,Merlin,OR,320.292925565146,2674,55284
97537,0,0.0,2020-06-03,97537,"Rogue River",OR,213.780221461063,7431,48920
97538,0,0.0,2020-06-03,97538,Selma,OR,197.730297682718,2720,46611
97539,0,0.0,2020-06-03,97539,"Shady Cove",OR,10.6136023700573,3838,40585
97541,0,0.0,2020-06-03,97541,Trail,OR,196.370849013413,1483,47643
97544,0,0.0,2020-06-03,97544,Williams,OR,116.53943350706,2313,42673
97623,0,0.0,2020-06-03,97623,Bonanza,OR,806.165580831286,2464,37748
97641,0,0.0,2020-06-03,97641,"Christmas Valley",OR,897.061410226224,1261,27358
97702,0,0.0,2020-06-03,97702,Bend,OR,132.365304370722,49732,70425
97703,0,0.0,2020-06-03,97703,Bend,OR,209.628363892125,30996,78610
97738,0,0.0,2020-06-03,97738,Hines,OR,1163.67684718508,2093,51069
97739,0,0.0,2020-06-03,97739,"La Pine",OR,1087.68961845201,13577,48661
97753,0,0.0,2020-06-03,97753,"Powell Butte",OR,120.061302421717,2459,72838
97759,0,0.0,2020-06-03,97759,Sisters,OR,415.158671772103,7793,75337
97818,0,0.0,2020-06-03,97818,Boardman,OR,239.125020719744,4645,54928
97820,0,0.0,2020-06-03,97820,"Canyon City",OR,160.267551419596,1238,56040
97824,0,0.0,2020-06-03,97824,Cove,OR,210.722680595857,1753,62393
97826,0,0.0,2020-06-03,97826,Echo,OR,265.413747984774,1335,53454
97827,0,0.0,2020-06-03,97827,Elgin,OR,412.153827971747,3301,41728
97844,0,0.0,2020-06-03,97844,Irrigon,OR,64.1291827565068,4013,58486
97846,0,0.0,2020-06-03,97846,Joseph,OR,397.120770667425,2048,50136
97865,0,0.0,2020-06-03,97865,"Mount Vernon",OR,352.000365480287,1086,37356
97869,0,0.0,2020-06-03,97869,"Prairie City",OR,694.192178115562,1064,39081
97883,0,0.0,2020-06-03,97883,Union,OR,347.202720024648,2824,45161
97885,0,0.0,2020-06-03,97885,Wallowa,OR,535.06213387983,1508,51842
97301,25,143.745,2020-06-10,97301,Salem,OR,11.2504876292894,57498,43425
97031,39,76.6857,2020-06-10,97031,"Hood River",OR,199.283132569596,19663,63475
97013,29,73.5237,2020-06-10,97013,Canby,OR,60.3126390462049,25353,76479
97236,18,71.5122,2020-06-10,97236,Portland,OR,7.56497957853936,39729,53217
97305,16,69.6848,2020-06-10,97305,Salem,OR,47.9919312146601,43553,48604
97223,12,61.4736,2020-06-10,97223,Portland,OR,10.9526555550035,51228,83752
97233,14,60.7096,2020-06-10,97233,Portland,OR,4.70276841896393,43364,44978
97045,10,56.808,2020-06-10,97045,"Oregon City",OR,86.8540690401142,56808,80390
97128,14,55.4008,2020-06-10,97128,Mcminnville,OR,117.481372378274,39572,54784
97230,9,38.1141,2020-06-10,97230,Portland,OR,10.6941806300882,42349,55153
97838,14,36.9726,2020-06-10,97838,Hermiston,OR,149.909098157205,26409,53832
97266,9,33.1848,2020-06-10,97266,Portland,OR,6.22534838462095,36872,46821
97302,8,32.632,2020-06-10,97302,Salem,OR,24.242351044718,40790,64161
97211,8,27.268,2020-06-10,97211,Portland,OR,6.68439653946473,34085,80640
97206,5,25.6615,2020-06-10,97206,Portland,OR,6.47120363521073,51323,62204
97756,6,24.12,2020-06-10,97756,Redmond,OR,98.7445915875537,40200,56928
97071,7,22.1221,2020-06-10,97071,Woodburn,OR,57.0083478387998,31603,53329
97203,6,21.3954,2020-06-10,97203,Portland,OR,11.3519900967709,35659,57817
97030,5,20.1835,2020-06-10,97030,Gresham,OR,7.21237632695326,40367,52440
97123,4,19.844,2020-06-10,97123,Hillsboro,OR,56.0120216624948,49610,78935
97024,17,19.8016,2020-06-10,97024,Fairview,OR,4.18615660806631,11648,57991
97007,4,19.4024,2020-06-10,97007,Beaverton,OR,17.7854705085801,48506,100221
97058,9,19.0854,2020-06-10,97058,"The Dalles",OR,336.440385431871,21206,51778
97113,12,18.2184,2020-06-10,97113,Cornelius,OR,33.7133882926189,15182,62923
97217,5,18.1055,2020-06-10,97217,Portland,OR,10.6222520893604,36211,69277
97330,4,17.8304,2020-06-10,97330,Corvallis,OR,83.6455129006939,44576,54916
97267,5,16.328,2020-06-10,97267,Portland,OR,7.58717075062981,32656,71640
97317,6,15.6984,2020-06-10,97317,Salem,OR,54.4089265038736,26164,59502
97222,4,14.9012,2020-06-10,97222,Portland,OR,8.77269824640158,37253,58020
97116,5,14.4915,2020-06-10,97116,"Forest Grove",OR,68.8593418357364,28983,62657
97321,5,13.9185,2020-06-10,97321,Albany,OR,75.2305488907682,27837,68304
97080,3,13.8375,2020-06-10,97080,Gresham,OR,22.5367931854277,46125,75213
97202,3,12.9069,2020-06-10,97202,Portland,OR,6.45230355394679,43023,71733
97303,3,12.7638,2020-06-10,97303,Salem,OR,23.5161318208895,42546,61298
97306,4,12.1564,2020-06-10,97306,Salem,OR,33.1631468359043,30391,75599
97220,3,10.002,2020-06-10,97220,Portland,OR,7.68595224493517,33340,53408
97702,2,9.9464,2020-06-10,97702,Bend,OR,132.365304370722,49732,70425
97086,3,9.8055,2020-06-10,97086,"Happy Valley",OR,10.1481203049254,32685,98590
97213,3,9.471,2020-06-10,97213,Portland,OR,3.97752784955941,31570,73860
97501,2,9.131,2020-06-10,97501,Medford,OR,42.3412006575402,45655,43006
97062,3,9.0021,2020-06-10,97062,Tualatin,OR,14.7521473141031,30007,86250
97216,5,8.7025,2020-06-10,97216,Portland,OR,2.49739773221441,17405,50559
97219,2,8.3256,2020-06-10,97219,Portland,OR,11.7849159790826,41628,100306
97212,3,8.0658,2020-06-10,97212,Portland,OR,2.76480943755293,26886,101728
97224,2,7.4826,2020-06-10,97224,Portland,OR,8.99561706980357,37413,78136
97229,1,7.068,2020-06-10,97229,Portland,OR,19.3911836373978,70680,119453
97060,3,6.6225,2020-06-10,97060,Troutdale,OR,17.3397775572849,22075,70029
97003,2,6.323,2020-06-10,97003,Beaverton,OR,4.5660289468645,31615,72734
97882,7,5.9885,2020-06-10,97882,Umatilla,OR,21.5603927785969,8555,51073
97055,3,5.9094,2020-06-10,97055,Sandy,OR,129.602002231481,19698,74114
97005,2,5.6618,2020-06-10,97005,Beaverton,OR,5.55325797447222,28309,54232
97124,1,5.4765,2020-06-10,97124,Hillsboro,OR,44.7373082281095,54765,88896
97225,2,5.2172,2020-06-10,97225,Portland,OR,6.71961076398565,26086,89522
97218,3,4.7484,2020-06-10,97218,Portland,OR,10.933331212801,15828,59510
97601,2,4.7164,2020-06-10,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97015,2,4.5266,2020-06-10,97015,Clackamas,OR,8.93667288867039,22633,74846
97006,1,4.479,2020-06-10,97006,Beaverton,OR,6.96620870101866,44790,78544
97209,2,4.1226,2020-06-10,97209,Portland,OR,1.05363360339782,20613,73208
97038,2,3.4362,2020-06-10,97038,Molalla,OR,298.257087846743,17181,65790
97304,1,3.1835,2020-06-10,97304,Salem,OR,61.7361312641532,31835,66749
97355,1,3.1285,2020-06-10,97355,Lebanon,OR,210.670447169973,31285,51381
97502,1,2.9656,2020-06-10,97502,"Central Point",OR,82.2044501335604,29656,55522
97325,4,2.9612,2020-06-10,97325,Aumsville,OR,32.2191746485237,7403,66567
97140,1,2.8791,2020-06-10,97140,Sherwood,OR,44.5113598348181,28791,103356
97761,8,2.436,2020-06-10,97761,"Warm Springs",OR,475.68087955937,3045,49387
97862,2,2.313,2020-06-10,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97914,1,1.9388,2020-06-10,97914,Ontario,OR,200.505792931874,19388,37363
97201,1,1.7534,2020-06-10,97201,Portland,OR,1.91677186068537,17534,56236
97459,1,1.4881,2020-06-10,97459,"North Bend",OR,317.289280830006,14881,45092
97032,1,0.5433,2020-06-10,97032,Hubbard,OR,18.9248526835487,5433,61752
97818,1,0.4645,2020-06-10,97818,Boardman,OR,239.125020719744,4645,54928
97008,0,0.0,2020-06-10,97008,Beaverton,OR,5.17317267762446,30336,71986
97016,0,0.0,2020-06-10,97016,Clatskanie,OR,276.987220381071,6258,57303
97018,0,0.0,2020-06-10,97018,"Columbia City",OR,2.04488162679004,2153,60643
97021,0,0.0,2020-06-10,97021,Dufur,OR,347.081424871994,1416,58262
97022,0,0.0,2020-06-10,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97026,0,0.0,2020-06-10,97026,Gervais,OR,38.6904693240725,4153,63861
97049,0,0.0,2020-06-10,97049,Rhododendron,OR,91.5863909633061,2251,72083
97054,0,0.0,2020-06-10,97054,"Deer Island",OR,42.3619066571837,1644,71903
97063,0,0.0,2020-06-10,97063,"Tygh Valley",OR,160.339533519498,1066,43224
97067,0,0.0,2020-06-10,97067,Welches,OR,27.8987792260179,2046,79013
97068,0,0.0,2020-06-10,97068,"West Linn",OR,23.7339287314379,30486,114441
97103,0,0.0,2020-06-10,97103,Astoria,OR,239.295466811066,18266,56160
97107,0,0.0,2020-06-10,97107,"Bay City",OR,24.3944110537478,1587,57057
97110,0,0.0,2020-06-10,97110,"Cannon Beach",OR,10.2355296015654,1713,59314
97111,0,0.0,2020-06-10,97111,Carlton,OR,39.6472672675319,3554,72753
97112,0,0.0,2020-06-10,97112,Cloverdale,OR,98.2490579434292,2263,51011
97132,0,0.0,2020-06-10,97132,Newberg,OR,63.2182799357448,31379,71141
97136,0,0.0,2020-06-10,97136,"Rockaway Beach",OR,27.1921385575478,1895,39354
97146,0,0.0,2020-06-10,97146,Warrenton,OR,20.5480977205662,6424,56436
97214,0,0.0,2020-06-10,97214,Portland,OR,2.85922795051223,28573,59244
97322,0,0.0,2020-06-10,97322,Albany,OR,66.1532586379949,37145,49169
97324,0,0.0,2020-06-10,97324,Alsea,OR,196.401763638428,1212,58972
97344,0,0.0,2020-06-10,97344,"Falls City",OR,236.294473687324,1216,49123
97358,0,0.0,2020-06-10,97358,Lyons,OR,41.730801829922,2960,65701
97362,0,0.0,2020-06-10,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97368,0,0.0,2020-06-10,97368,Otis,OR,37.8276026695793,3816,46429
97376,0,0.0,2020-06-10,97376,"Seal Rock",OR,62.7021658087819,1707,46445
97381,0,0.0,2020-06-10,97381,Silverton,OR,174.570771341952,16663,71467
97385,0,0.0,2020-06-10,97385,Sublimity,OR,33.2346763206548,3527,67784
97391,0,0.0,2020-06-10,97391,Toledo,OR,82.3830264263315,6040,52634
97401,0,0.0,2020-06-10,97401,Eugene,OR,9.37509235079675,45841,37586
97402,0,0.0,2020-06-10,97402,Eugene,OR,86.7558635149065,54883,44970
97403,0,0.0,2020-06-10,97403,Eugene,OR,4.03051016642778,12701,48779
97405,0,0.0,2020-06-10,97405,Eugene,OR,112.221940186477,47657,66133
97411,0,0.0,2020-06-10,97411,Bandon,OR,136.503974691971,7906,35720
97419,0,0.0,2020-06-10,97419,Cheshire,OR,31.1848309442258,1186,63300
97423,0,0.0,2020-06-10,97423,Coquille,OR,112.685711575054,6854,39358
97431,0,0.0,2020-06-10,97431,Dexter,OR,93.9206749186528,3005,68076
97435,0,0.0,2020-06-10,97435,Drain,OR,225.132961369654,2360,46710
97437,0,0.0,2020-06-10,97437,Elmira,OR,24.3430287863244,3035,59021
97438,0,0.0,2020-06-10,97438,"Fall Creek",OR,272.844239917572,1413,63230
97442,0,0.0,2020-06-10,97442,Glendale,OR,350.806425641259,2491,46523
97443,0,0.0,2020-06-10,97443,Glide,OR,921.051339479172,2614,57841
97449,0,0.0,2020-06-10,97449,Lakeside,OR,45.6042610563694,2029,39372
97452,0,0.0,2020-06-10,97452,Lowell,OR,29.8186964368451,1661,58503
97454,0,0.0,2020-06-10,97454,Marcola,OR,84.9298153714012,1527,72283
97455,0,0.0,2020-06-10,97455,"Pleasant Hill",OR,19.487804391789,2332,72818
97456,0,0.0,2020-06-10,97456,Monroe,OR,104.731561713054,3122,59770
97458,0,0.0,2020-06-10,97458,"Myrtle Point",OR,527.055225251448,4774,42761
97463,0,0.0,2020-06-10,97463,Oakridge,OR,1108.31774477111,4347,40287
97465,0,0.0,2020-06-10,97465,"Port Orford",OR,117.807090831625,2344,34346
97488,0,0.0,2020-06-10,97488,Vida,OR,206.094047026803,1150,56463
97497,0,0.0,2020-06-10,97497,"Wolf Creek",OR,103.544759378236,1592,44954
97498,0,0.0,2020-06-10,97498,Yachats,OR,95.4877107311338,1977,44404
97499,0,0.0,2020-06-10,97499,Yoncalla,OR,128.918210235637,2037,45827
97504,0,0.0,2020-06-10,97504,Medford,OR,51.2395277919682,49028,56873
97520,0,0.0,2020-06-10,97520,Ashland,OR,650.448522966211,27164,57290
97525,0,0.0,2020-06-10,97525,"Gold Hill",OR,121.333049774043,5268,50465
97526,0,0.0,2020-06-10,97526,"Grants Pass",OR,243.846756990657,36281,48330
97530,0,0.0,2020-06-10,97530,Jacksonville,OR,417.319009797209,7965,60279
97532,0,0.0,2020-06-10,97532,Merlin,OR,320.292925565146,2674,55284
97537,0,0.0,2020-06-10,97537,"Rogue River",OR,213.780221461063,7431,48920
97538,0,0.0,2020-06-10,97538,Selma,OR,197.730297682718,2720,46611
97539,0,0.0,2020-06-10,97539,"Shady Cove",OR,10.6136023700573,3838,40585
97541,0,0.0,2020-06-10,97541,Trail,OR,196.370849013413,1483,47643
97544,0,0.0,2020-06-10,97544,Williams,OR,116.53943350706,2313,42673
97603,0,0.0,2020-06-10,97603,"Klamath Falls",OR,350.172343989018,31146,44512
97623,0,0.0,2020-06-10,97623,Bonanza,OR,806.165580831286,2464,37748
97641,0,0.0,2020-06-10,97641,"Christmas Valley",OR,897.061410226224,1261,27358
97701,0,0.0,2020-06-10,97701,Bend,OR,333.335024057135,40102,60820
