date,cases_0_to_9,cases_10_to_19,cases_0_to_19,cases_20_to_29,cases_30_to_39,cases_40_to_49,cases_50_to_59,cases_60_to_69,cases_70_to_79,cases_80_and_over,cases_Not_available,cases_Total,new_cases_0_to_9,new_cases_10_to_19,new_cases_0_to_19,new_cases_20_to_29,new_cases_30_to_39,new_cases_40_to_49,new_cases_50_to_59,new_cases_60_to_69,new_cases_70_to_79,new_cases_80_and_over,new_cases_Not_available,new_cases_Total,new_cases_0_to_29,new_case_prcnt_0_to_29,new_cases_30_to_59,new_case_prcnt_30_to_59,new_cases_60_and_over,new_case_prcnt_60_and_over,hosp_0_to_9,hosp_10_to_19,hosp_0_to_19,hosp_20_to_29,hosp_30_to_39,hosp_40_to_49,hosp_50_to_59,hosp_60_to_69,hosp_70_to_79,hosp_80_and_over,hosp_Not_available,hosp_Total,death_0_to_9,death_10_to_19,death_0_to_19,death_20_to_29,death_30_to_39,death_40_to_49,death_50_to_59,death_60_to_69,death_70_to_79,death_80_and_over,death_Not_available,death_Total,p_hosp_0_to_9,p_hosp_10_to_19,p_hosp_0_to_19,p_hosp_20_to_29,p_hosp_30_to_39,p_hosp_40_to_49,p_hosp_50_to_59,p_hosp_60_to_69,p_hosp_70_to_79,p_hosp_80_and_over,p_hosp_Not_available,p_hosp_Total,p_death_0_to_9,p_death_10_to_19,p_death_0_to_19,p_death_20_to_29,p_death_30_to_39,p_death_40_to_49,p_death_50_to_59,p_death_60_to_69,p_death_70_to_79,p_death_80_and_over,p_death_Not_available,p_death_Total,cases_overall_prcnt_0_to_9,cases_overall_prcnt_10_to_19,cases_overall_prcnt_0_to_19,cases_overall_prcnt_20_to_29,cases_overall_prcnt_30_to_39,cases_overall_prcnt_40_to_49,cases_overall_prcnt_50_to_59,cases_overall_prcnt_60_to_69,cases_overall_prcnt_70_to_79,cases_overall_prcnt_80_and_over,cases_overall_prcnt_Not_available,cases_overall_prcnt_Total,hosp_overall_prcnt_0_to_9,hosp_overall_prcnt_10_to_19,hosp_overall_prcnt_0_to_19,hosp_overall_prcnt_20_to_29,hosp_overall_prcnt_30_to_39,hosp_overall_prcnt_40_to_49,hosp_overall_prcnt_50_to_59,hosp_overall_prcnt_60_to_69,hosp_overall_prcnt_70_to_79,hosp_overall_prcnt_80_and_over,hosp_overall_prcnt_Not_available,hosp_overall_prcnt_Total,death_overall_prcnt_0_to_9,death_overall_prcnt_10_to_19,death_overall_prcnt_0_to_19,death_overall_prcnt_20_to_29,death_overall_prcnt_30_to_39,death_overall_prcnt_40_to_49,death_overall_prcnt_50_to_59,death_overall_prcnt_60_to_69,death_overall_prcnt_70_to_79,death_overall_prcnt_80_and_over,death_overall_prcnt_Not_available,death_overall_prcnt_Total
2020_08_18,1096,2418,3514,5099,4168,3932,3009,1919,1158,850,27,23676,10,20,30,47,39,34,35,23,6,10,1,225,77,34.22222222222222,108,48.0,39,17.333333333333332,20,25,45,127,169,226,317,373,379,290,3,1929,0,0,0,1,3,7,24,67,105,190,0,397,1.824817518248175,1.0339123242349049,1.2805919180421172,2.490684447930967,4.054702495201536,5.747711088504578,10.535061482220007,19.437206878582593,32.72884283246977,34.11764705882353,11.11111111111111,8.14749113025849,0.0,0.0,0.0,0.019611688566385566,0.07197696737044146,0.1780264496439471,0.7976071784646062,3.491401771756123,9.067357512953368,22.35294117647059,0.0,1.6768035141071127,4.629160331137016,10.212873796249367,14.842034127386382,21.536577124514277,17.604325054907925,16.6075350565974,12.709072478459198,8.105254265923298,4.891028890015205,3.5901334684912993,0.11403953370501774,100.0,1.0368066355624677,1.2960082944530844,2.332814930015552,6.583722135821669,8.761016070502851,11.715914981855883,16.433385173665112,19.336443753240022,19.64748574390876,15.03369621565578,0.15552099533437014,100.0,0.0,0.0,0.0,0.2518891687657431,0.7556675062972292,1.7632241813602014,6.045340050377834,16.876574307304786,26.448362720403022,47.858942065491185,0.0,100.0
2020_08_19,1114,2440,3554,5145,4197,3960,3038,1932,1163,856,25,23870,18,22,40,46,29,28,29,13,5,6,-2,194,86,44.329896907216494,86,44.329896907216494,24,12.371134020618557,20,25,45,131,172,231,320,379,382,294,4,1958,0,0,0,1,3,7,24,68,107,198,0,408,1.7953321364452424,1.0245901639344261,1.2661789532920653,2.546161321671526,4.098165356206814,5.833333333333333,10.533245556287032,19.616977225672876,32.84608770421324,34.345794392523366,16.0,8.202764976958525,0.0,0.0,0.0,0.019436345966958212,0.07147962830593281,0.17676767676767677,0.7899934167215273,3.5196687370600417,9.200343938091143,23.130841121495326,0.0,1.709258483452032,4.666945957268538,10.222036028487642,14.88898198575618,21.55425219941349,17.582739840804358,16.589861751152075,12.727272727272727,8.093841642228739,4.872224549643905,3.586091328026812,0.10473397570171764,100.0,1.0214504596527068,1.2768130745658837,2.29826353421859,6.69050051072523,8.78447395301328,11.797752808988765,16.343207354443308,19.356486210418794,19.5097037793667,15.01532175689479,0.20429009193054137,100.0,0.0,0.0,0.0,0.24509803921568626,0.7352941176470589,1.7156862745098038,5.882352941176471,16.666666666666668,26.225490196078432,48.529411764705884,0.0,100.0
2020_08_20,1132,2464,3596,5204,4258,4018,3073,1951,1177,863,25,24165,18,24,42,59,61,58,35,19,14,7,0,295,101,34.23728813559322,154,52.20338983050848,40,13.559322033898304,24,25,49,132,174,231,326,382,388,293,4,1979,0,0,0,1,3,7,24,69,106,202,0,412,2.1201413427561837,1.0146103896103895,1.3626251390433817,2.536510376633359,4.086425551902302,5.7491289198606275,10.608525870484868,19.579702716555612,32.96516567544605,33.951332560834295,16.0,8.189530312435341,0.0,0.0,0.0,0.01921598770176787,0.07045561296383278,0.17421602787456447,0.780995769606248,3.5366478728856996,9.005947323704333,23.406720741599074,0.0,1.7049451686323196,4.684460997310159,10.196565280364164,14.881026277674323,21.53527829505483,17.62052555348645,16.627353610593833,12.716739085454169,8.073660252431202,4.870680736602524,3.5712807779846885,0.10345541071798055,100.0,1.2127337038908539,1.263264274886306,2.47599797877716,6.670035371399697,8.792319353208692,11.67256189994947,16.472966144517432,19.302678120262758,19.605861546235474,14.80545730166751,0.20212228398180898,100.0,0.0,0.0,0.0,0.24271844660194175,0.7281553398058253,1.6990291262135921,5.825242718446602,16.74757281553398,25.728155339805824,49.029126213592235,0.0,100.0
2020_08_21,1144,2496,3640,5263,4303,4052,3102,1971,1190,873,27,24421,12,32,44,59,45,34,29,20,13,10,2,256,103,40.234375,108,42.1875,43,16.796875,22,25,47,128,171,232,329,386,391,295,5,1984,0,0,0,1,3,7,24,69,107,203,0,414,1.9230769230769231,1.001602564102564,1.291208791208791,2.4320729621888657,3.9739716476876596,5.725567620927937,10.606060606060606,19.58396752917301,32.857142857142854,33.79152348224513,18.51851851851852,8.124155439990172,0.0,0.0,0.0,0.019000570017100513,0.06971880083662561,0.1727541954590326,0.7736943907156674,3.50076103500761,8.991596638655462,23.253150057273768,0.0,1.6952622742721426,4.684492854510462,10.22071168256828,14.905204537078744,21.5511240325949,17.620081077760943,16.592277138528317,12.702182547807215,8.070922566643462,4.872855329429589,3.574792187052127,0.11056058310470497,100.0,1.1088709677419355,1.2600806451612903,2.368951612903226,6.451612903225806,8.618951612903226,11.693548387096774,16.58266129032258,19.455645161290324,19.70766129032258,14.868951612903226,0.25201612903225806,100.0,0.0,0.0,0.0,0.24154589371980675,0.7246376811594203,1.6908212560386473,5.797101449275362,16.666666666666668,25.845410628019323,49.033816425120776,0.0,100.0
2020_08_24,1180,2589,3769,5417,4451,4157,3195,2033,1220,884,29,25155,36,93,129,154,148,105,93,62,30,11,2,734,283,38.555858310626704,346,47.13896457765667,103,14.032697547683924,22,26,48,134,175,236,334,394,399,302,6,2028,0,0,0,1,4,7,24,70,109,205,0,420,1.864406779661017,1.004248744689069,1.2735473600424516,2.4736939265275986,3.931700741406426,5.6771710368053885,10.453834115805947,19.380226266601085,32.704918032786885,34.16289592760181,20.689655172413794,8.062015503875969,0.0,0.0,0.0,0.018460402436773122,0.08986744551786115,0.16839066634592254,0.7511737089201878,3.443187407771766,8.934426229508198,23.190045248868778,0.0,1.6696481812760882,4.690916318823295,10.292188431723316,14.98310475054661,21.534486185648976,17.694295368713973,16.525541641820713,12.701252236135957,8.08189226793878,4.84993043132578,3.5142118863049094,0.11528523156430133,100.0,1.0848126232741617,1.2820512820512822,2.366863905325444,6.607495069033531,8.629191321499015,11.637080867850099,16.469428007889547,19.42800788954635,19.674556213017752,14.891518737672584,0.2958579881656805,100.0,0.0,0.0,0.0,0.23809523809523808,0.9523809523809523,1.6666666666666667,5.714285714285714,16.666666666666668,25.952380952380953,48.80952380952381,0.0,100.0
2020_08_25,1186,2610,3796,5480,4491,4189,3231,2058,1228,889,29,25391,6,21,27,63,40,32,36,25,8,5,0,236,90,38.13559322033898,108,45.76271186440678,38,16.10169491525424,22,26,48,135,175,236,335,400,400,304,5,2038,0,0,0,1,4,7,25,73,110,207,0,427,1.854974704890388,0.996168582375479,1.2644889357218125,2.4635036496350367,3.89668225339568,5.633802816901409,10.368307025688642,19.436345966958214,32.57328990228013,34.19572553430822,17.24137931034483,8.026466070654957,0.0,0.0,0.0,0.01824817518248175,0.0890670229347584,0.167104320840296,0.773754255648406,3.5471331389698735,8.957654723127035,23.28458942632171,0.0,1.681698239533693,4.670946398330117,10.279232799023276,14.950179197353393,21.582450474577605,17.687369540388328,16.497971722263795,12.724981292583987,8.105234138080423,4.836359339923595,3.501240597061951,0.11421369776692529,100.0,1.0794896957801767,1.2757605495583906,2.355250245338567,6.62414131501472,8.58684985279686,11.579980372914623,16.437684003925416,19.627085377821395,19.627085377821395,14.916584887144259,0.24533856722276742,100.0,0.0,0.0,0.0,0.234192037470726,0.936768149882904,1.639344262295082,5.85480093676815,17.096018735362996,25.761124121779858,48.477751756440284,0.0,100.0
2020_08_26,1197,2630,3827,5515,4521,4215,3253,2076,1241,894,29,25571,11,20,31,35,30,26,22,18,13,5,0,180,66,36.666666666666664,78,43.333333333333336,36,20.0,22,26,48,137,178,238,342,403,402,310,5,2063,0,0,0,1,4,7,26,74,110,211,0,433,1.8379281537176273,0.988593155893536,1.2542461458061145,2.484134179510426,3.9371820393718204,5.646500593119811,10.513372271749155,19.412331406551058,32.39323126510879,34.675615212527966,17.24137931034483,8.067732978765008,0.0,0.0,0.0,0.01813236627379873,0.08847600088476001,0.166073546856465,0.7992622194897018,3.5645472061657033,8.8638195004029,23.60178970917226,0.0,1.693324469125181,4.681084040514645,10.285088576903524,14.966172617418168,21.56740057095929,17.680184584099173,16.483516483516482,12.721442258808807,8.118571819639435,4.853153963474248,3.4961479801337454,0.11340972195064722,100.0,1.0664081434803685,1.2603005332040718,2.32670867668444,6.640814348036839,8.628211342704798,11.536597188560348,16.577799321376634,19.53465826466311,19.486185167232186,15.02666020358701,0.2423654871546292,100.0,0.0,0.0,0.0,0.23094688221709006,0.9237875288683602,1.6166281755196306,6.0046189376443415,17.090069284064665,25.40415704387991,48.729792147806,0.0,100.0
2020_08_27,1202,2649,3851,5555,4547,4236,3280,2101,1254,905,32,25761,5,19,24,40,26,21,27,25,13,11,3,190,64,33.68421052631579,74,38.94736842105263,49,25.789473684210527,22,27,49,140,182,239,347,407,408,313,8,2093,0,0,0,1,4,7,26,74,111,215,0,438,1.8302828618968388,1.0192525481313703,1.272396780057128,2.5202520252025202,4.00263910270508,5.642115203021718,10.579268292682926,19.3717277486911,32.535885167464116,34.585635359116026,25.0,8.124684600753076,0.0,0.0,0.0,0.018001800180018002,0.08797009016934242,0.1652502360717658,0.7926829268292683,3.5221323179438366,8.851674641148326,23.756906077348066,0.0,1.7002445557237684,4.665967936027328,10.282985908932107,14.948953844959435,21.56360389736423,17.650712317068436,16.443461045766856,12.732424983502193,8.155739295834788,4.867823454058461,3.5130623811187456,0.12421878032685067,100.0,1.051122790253225,1.2900143334925944,2.3411371237458196,6.688963210702341,8.695652173913043,11.419015766841854,16.57907310081223,19.445771619684663,19.493549928332538,14.95461060678452,0.3822264691829909,100.0,0.0,0.0,0.0,0.228310502283105,0.91324200913242,1.5981735159817352,5.936073059360731,16.894977168949772,25.34246575342466,49.08675799086758,0.0,100.0
2020_08_28,1213,2674,3887,5635,4596,4293,3320,2128,1265,909,21,26054,11,25,36,80,49,57,40,27,11,4,-11,293,116,39.59044368600683,146,49.829351535836174,42,14.334470989761092,22,27,49,144,182,242,350,411,410,316,4,2108,0,0,0,2,4,7,28,74,114,218,0,447,1.8136850783182192,1.0097232610321616,1.260612297401595,2.555456965394854,3.959965187119234,5.637083624505008,10.542168674698797,19.31390977443609,32.41106719367589,34.763476347634764,19.047619047619047,8.090888155369617,0.0,0.0,0.0,0.0354924578527063,0.08703220191470844,0.1630561378989052,0.8433734939759037,3.477443609022556,9.011857707509881,23.982398239823983,0.0,1.7156674598909956,4.655715053350733,10.263299301450832,14.919014354801567,21.628156904889845,17.640285560758425,16.477316342979965,12.742765026483458,8.16765180010747,4.855300529669148,3.48890765333538,0.08060182697474476,100.0,1.0436432637571158,1.2808349146110056,2.3244781783681217,6.83111954459203,8.633776091081593,11.480075901328274,16.603415559772294,19.497153700189752,19.449715370018975,14.990512333965844,0.18975332068311196,100.0,0.0,0.0,0.0,0.44742729306487694,0.8948545861297539,1.5659955257270695,6.263982102908278,16.55480984340045,25.503355704697988,48.769574944071586,0.0,100.0
2020_08_31,1243,2751,3994,5790,4707,4398,3401,2172,1290,939,22,26713,30,77,107,155,111,105,81,44,25,30,1,659,262,39.75720789074355,297,45.068285280728375,99,15.022761760242792,22,28,50,146,184,247,354,417,418,330,3,2149,0,0,0,2,5,7,29,77,119,220,0,459,1.7699115044247788,1.0178117048346056,1.2518778167250877,2.521588946459413,3.9090715954960698,5.61618917689859,10.40870332255219,19.19889502762431,32.4031007751938,35.14376996805112,13.636363636363635,8.0447722082881,0.0,0.0,0.0,0.03454231433506045,0.10622477161674101,0.1591632560254661,0.8526903851808291,3.5451197053406998,9.224806201550388,23.429179978700745,0.0,1.7182645154044847,4.65316512559428,10.298356605398121,14.9515217309924,21.67483996555984,17.620634148167557,16.46389398420245,12.731628794968742,8.130872608842136,4.829109422378617,3.515142440010482,0.08235690487777486,100.0,1.0237319683573756,1.3029315960912051,2.3266635644485807,6.793857608189856,8.562121917170778,11.49371800837599,16.472778036295953,19.404374127501164,19.450907398790136,15.355979525360633,0.13959981386691483,100.0,0.0,0.0,0.0,0.4357298474945534,1.0893246187363834,1.5250544662309369,6.318082788671024,16.775599128540303,25.925925925925927,47.930283224400874,0.0,100.0
2020_09_01,1258,2772,4030,5849,4738,4433,3434,2188,1302,953,19,26946,15,21,36,59,31,35,33,16,12,14,-3,233,95,40.772532188841204,99,42.48927038626609,42,18.025751072961373,22,29,51,147,184,252,360,418,417,332,1,2162,0,0,0,3,5,8,29,78,119,223,0,465,1.7488076311605723,1.046176046176046,1.2655086848635235,2.5132501282270474,3.8834951456310676,5.68463794270246,10.483401281304602,19.10420475319927,32.02764976958525,34.83735571878279,5.263157894736842,8.023454316039487,0.0,0.0,0.0,0.05129081894340913,0.10552975939214859,0.18046469659372885,0.844496214327315,3.5648994515539303,9.13978494623656,23.399790136411333,0.0,1.725673569360944,4.6685964521635865,10.287241148964595,14.955837601128183,21.706375714391747,17.583314777703556,16.451421361241,12.744006531581682,8.119943590885475,4.831885994210643,3.5367030357010316,0.07051139315668374,100.0,1.0175763182238668,1.341350601295097,2.358926919518964,6.799259944495837,8.51063829787234,11.655874190564292,16.651248843663275,19.33395004625347,19.287696577243292,15.356151711378354,0.04625346901017576,100.0,0.0,0.0,0.0,0.6451612903225806,1.075268817204301,1.7204301075268817,6.236559139784946,16.774193548387096,25.591397849462364,47.956989247311824,0.0,100.0
2020_09_02,1264,2788,4052,5876,4758,4453,3450,2198,1312,959,17,27075,6,16,22,27,20,20,16,10,10,6,-2,129,49,37.98449612403101,56,43.41085271317829,26,20.155038759689923,22,28,50,148,185,256,361,421,417,328,1,2167,0,0,0,3,5,8,29,78,121,224,0,468,1.740506329113924,1.0043041606886656,1.2339585389930898,2.518720217835262,3.8881883144178224,5.748933303390973,10.46376811594203,19.153776160145586,31.78353658536585,34.20229405630866,5.88235294117647,8.003693444136657,0.0,0.0,0.0,0.05105513955071477,0.10508617065994115,0.1796541657309679,0.8405797101449276,3.548680618744313,9.222560975609756,23.357664233576642,0.0,1.7285318559556788,4.668513388734995,10.297322253000923,14.965835641735918,21.702677746999075,17.573407202216067,16.44690674053555,12.742382271468143,8.118190212373039,4.845798707294552,3.5420129270544782,0.06278855032317636,100.0,1.015228426395939,1.2921089063221043,2.3073373327180433,6.829718504845409,8.53714813105676,11.813567143516382,16.658975542224272,19.427780341485924,19.24319335486848,15.136132902630365,0.046146746654360866,100.0,0.0,0.0,0.0,0.6410256410256411,1.0683760683760684,1.7094017094017093,6.196581196581197,16.666666666666668,25.854700854700855,47.863247863247864,0.0,100.0
2020_09_03,1276,2813,4089,5931,4811,4499,3475,2215,1324,975,17,27336,12,25,37,55,53,46,25,17,12,16,0,261,92,35.24904214559387,124,47.509578544061306,45,17.24137931034483,22,27,49,149,185,256,361,422,419,334,0,2175,0,0,0,3,4,8,30,78,122,225,0,470,1.7241379310344827,0.9598293636686812,1.19833700171191,2.5122239082785365,3.8453543961754315,5.690153367414981,10.388489208633093,19.051918735891647,31.64652567975831,34.256410256410255,0.0,7.956540825285338,0.0,0.0,0.0,0.05058168942842691,0.08314279775514445,0.17781729273171815,0.8633093525179856,3.5214446952595937,9.214501510574017,23.076923076923077,0.0,1.7193444541995901,4.6678372841673985,10.290459467369038,14.958296751536436,21.696663740122915,17.59950248756219,16.458150424348844,12.712174422007608,8.102868012876792,4.843429909277144,3.5667251975417034,0.06218905472636816,100.0,1.0114942528735633,1.2413793103448276,2.2528735632183907,6.850574712643678,8.505747126436782,11.770114942528735,16.597701149425287,19.402298850574713,19.264367816091955,15.35632183908046,0.0,100.0,0.0,0.0,0.0,0.6382978723404256,0.851063829787234,1.702127659574468,6.382978723404255,16.595744680851062,25.95744680851064,47.87234042553192,0.0,100.0
2020_09_04,1297,2845,4142,5974,4858,4540,3520,2230,1338,982,17,27601,21,32,53,43,47,41,45,15,14,7,0,265,96,36.22641509433962,133,50.18867924528302,36,13.584905660377359,22,25,47,143,180,255,356,421,423,336,0,2161,0,0,0,3,4,9,32,78,123,226,0,475,1.6962220508866617,0.8787346221441126,1.134717527764365,2.3937060595915636,3.705228489090161,5.616740088105727,10.113636363636363,18.878923766816143,31.614349775784756,34.21588594704684,0.0,7.829426470055433,0.0,0.0,0.0,0.05021760964178105,0.08233841086867023,0.19823788546255508,0.9090909090909091,3.497757847533632,9.192825112107624,23.014256619144604,0.0,1.7209521394152387,4.699105104887504,10.307597550813377,15.006702655700881,21.644143328140284,17.600811564798377,16.44867939567407,12.753161117350821,8.079417412412594,4.847650447447556,3.55784210717003,0.06159197130538749,100.0,1.018047200370199,1.1568718186024989,2.1749190189726977,6.6173068024062935,8.329477093937992,11.800092549745488,16.473854696899583,19.48172142526608,19.57427117075428,15.548357242017584,0.0,100.0,0.0,0.0,0.0,0.631578947368421,0.8421052631578947,1.894736842105263,6.7368421052631575,16.42105263157895,25.894736842105264,47.578947368421055,0.0,100.0
2020_09_08,1325,2931,4256,6140,5002,4663,3612,2273,1377,1014,18,28355,28,86,114,166,144,123,92,43,39,32,1,754,280,37.13527851458886,359,47.61273209549071,114,15.119363395225465,23,25,48,145,185,262,362,425,436,342,1,2206,0,0,0,3,4,9,33,79,127,231,0,486,1.7358490566037734,0.8529512111907198,1.1278195488721803,2.3615635179153096,3.698520591763295,5.618700407463006,10.022148394241418,18.69775626924769,31.66303558460421,33.72781065088758,5.555555555555555,7.779932992417563,0.0,0.0,0.0,0.048859934853420196,0.07996801279488205,0.19300879262277504,0.9136212624584719,3.4755829300483945,9.222948438634713,22.781065088757398,0.0,1.713983424440134,4.672897196261682,10.336801269617352,15.009698465879033,21.654029271733382,17.640627755245987,16.445071415976017,12.738494092752601,8.016222888379474,4.856286369247046,3.5760888732146006,0.06348086757185682,100.0,1.042611060743427,1.1332728921124207,2.175883952855848,6.57298277425204,8.386219401631912,11.876699909338168,16.409791477787852,19.26563916591115,19.764279238440615,15.503173164097914,0.04533091568449683,100.0,0.0,0.0,0.0,0.6172839506172839,0.823045267489712,1.8518518518518519,6.790123456790123,16.255144032921812,26.131687242798353,47.53086419753087,0.0,100.0
2020_09_09,1328,2940,4268,6171,5028,4681,3625,2282,1381,1018,17,28471,3,9,12,31,26,18,13,9,4,4,-1,116,43,37.06896551724138,57,49.13793103448276,17,14.655172413793103,23,25,48,147,186,263,364,426,437,343,1,2215,0,0,0,3,4,10,33,81,127,236,0,494,1.7319277108433735,0.8503401360544218,1.1246485473289598,2.382109868740885,3.699284009546539,5.618457594531083,10.041379310344828,18.66783523225241,31.643736422881968,33.69351669941061,5.88235294117647,7.779846159249764,0.0,0.0,0.0,0.04861448711716091,0.07955449482895784,0.21362956633198035,0.9103448275862069,3.549517966695881,9.196234612599566,23.18271119842829,0.0,1.7350988725369676,4.664395349654034,10.326296933722032,14.990692283376067,21.6746865231288,17.66007516420217,16.441291138351303,12.73225387236135,8.015173334269958,4.850549682132696,3.5755681219486495,0.059709880229004954,100.0,1.0383747178329572,1.1286681715575622,2.1670428893905194,6.636568848758465,8.397291196388261,11.873589164785553,16.433408577878104,19.232505643340858,19.729119638826184,15.485327313769751,0.045146726862302484,100.0,0.0,0.0,0.0,0.6072874493927125,0.8097165991902834,2.0242914979757085,6.680161943319838,16.39676113360324,25.708502024291498,47.77327935222672,0.0,100.0
2020_09_10,1339,2958,4297,6210,5059,4716,3651,2292,1385,1027,17,28654,11,18,29,39,31,35,26,10,4,9,0,183,68,37.15846994535519,92,50.27322404371585,23,12.568306010928962,22,25,47,148,187,265,366,427,437,344,1,2222,0,0,0,3,4,10,34,81,127,238,0,497,1.6430171769977595,0.8451656524678837,1.0937863625785431,2.3832528180354267,3.6963826843249654,5.619168787107719,10.024650780608052,18.63001745200698,31.55234657039711,33.49561830574489,5.88235294117647,7.754589237104767,0.0,0.0,0.0,0.04830917874396135,0.0790670092903736,0.21204410517387615,0.9312517118597645,3.5340314136125657,9.169675090252708,23.17429406037001,0.0,1.7344873316116425,4.67299504432191,10.323166050115168,14.996161094437078,21.67236685977525,17.655475675298387,16.458435122495988,12.741676554756753,7.9988832274726045,4.83353109513506,3.5841418301109793,0.05932854051790326,100.0,0.9900990099009901,1.125112511251125,2.115211521152115,6.660666066606661,8.415841584158416,11.926192619261926,16.471647164716472,19.216921692169215,19.666966696669668,15.481548154815481,0.045004500450045004,100.0,0.0,0.0,0.0,0.6036217303822937,0.8048289738430584,2.0120724346076457,6.841046277665996,16.29778672032193,25.553319919517104,47.88732394366197,0.0,100.0
